Number of frames: 4223
Frequency: 100
Units: mm

Frame,Digitizing Probe R00,Digitizing Probe R01,Digitizing Probe R02,Digitizing Probe R10,Digitizing Probe R11,Digitizing Probe R12,Digitizing Probe R20,Digitizing Probe R21,Digitizing Probe R22,Digitizing Probe x,Digitizing Probe y,Digitizing Probe z,Digitizing Probe Error,HumMarker R00,HumMarker R01,HumMarker R02,HumMarker R10,HumMarker R11,HumMarker R12,HumMarker R20,HumMarker R21,HumMarker R22,HumMarker x,HumMarker y,HumMarker z,HumMarker Error,StemMarker R00,StemMarker R01,StemMarker R02,StemMarker R10,StemMarker R11,StemMarker R12,StemMarker R20,StemMarker R21,StemMarker R22,StemMarker x,StemMarker y,StemMarker z,StemMarker Error
1732, 0.793448627, 0.598093629, 0.112797558, 0.599937260,-0.799781561, 0.020610714, 0.102540538, 0.051317915,-0.993404210,-14.894903183,14.191709518,80.349555969, 0.323249906,-0.662643671, 0.741867781,-0.102642596, 0.725327730, 0.669839740, 0.158790380, 0.186555564, 0.030771924,-0.981962383,176.218826294,-159.381195068,-1527.294677734, 0.149629697,,,,,,,,,,,,,,
1733, 0.793479264, 0.598167956, 0.112186596, 0.599933803,-0.799772322, 0.021064529, 0.102323852, 0.050590262,-0.993463874,-14.993621826,14.087702751,80.243965149, 0.322473437,-0.662688017, 0.741851330,-0.102475248, 0.725333273, 0.669854760, 0.158701867, 0.186376721, 0.030841120,-0.981994212,176.217041016,-159.381072998,-1527.298706055, 0.150988817,,,,,,,,,,,,,,
1734, 0.792836487, 0.598567188, 0.114575878, 0.600276530,-0.799467146, 0.022811469, 0.105253845, 0.050691448,-0.993152559,-15.137619972,14.005614281,80.173934937, 0.321590960,-0.662710845, 0.741800427,-0.102695748, 0.725284219, 0.669919550, 0.158652186, 0.186486155, 0.030656915,-0.981979132,176.215438843,-159.380249023,-1527.296875000, 0.150059357,,,,,,,,,,,,,,
1735, 0.793210030, 0.598202050, 0.113895096, 0.599833727,-0.799788594, 0.023188708, 0.104963534, 0.049924605,-0.993222117,-15.289091110,13.947932243,80.098091125, 0.322787613,-0.662674546, 0.741775036,-0.103112638, 0.725195169, 0.669953346, 0.158916399, 0.186960876, 0.030533070,-0.981892705,176.213928223,-159.382202148,-1527.296386719, 0.148839816,,,,,,,,,,,,,,
1736, 0.793476164, 0.598130822, 0.112405650, 0.599642634,-0.799919426, 0.023613537, 0.104039446, 0.048666444,-0.993381798,-15.356151581,13.859045029,80.079055786, 0.323514730,-0.662703037, 0.741820216,-0.102603421, 0.725298941, 0.669893503, 0.158695102, 0.186456591, 0.030749569,-0.981981874,176.212783813,-159.383041382,-1527.293090820, 0.150668755,,,,,,,,,,,,,,
1737, 0.792692482, 0.598821878, 0.114241004, 0.600356042,-0.799362957, 0.024320101, 0.105883434, 0.049306914,-0.993155360,-15.525924683,13.784794807,79.997169495, 0.320891500,-0.662676513, 0.741811693,-0.102836229, 0.725211561, 0.669899046, 0.159070924, 0.186890543, 0.030834543,-0.981896758,176.211044312,-159.382522583,-1527.291015625, 0.148634002,,,,,,,,,,,,,,
1738, 0.792519331, 0.599162817, 0.113652855, 0.600574076,-0.799171090, 0.025225891, 0.105942495, 0.048264954,-0.993200183,-15.621127129,13.739114761,79.989471436, 0.321812123,-0.662720025, 0.741822064,-0.102480337, 0.725297749, 0.669886053, 0.158732206, 0.186401203, 0.030866262,-0.981988728,176.213562012,-159.382263184,-1527.291992188, 0.151225895,,,,,,,,,,,,,,
1739, 0.792860448, 0.598760486, 0.113393947, 0.600145638,-0.799489856, 0.025320614, 0.105818294, 0.047977172,-0.993227422,-15.703656197,13.749652863,79.970405579, 0.321517348,-0.662757039, 0.741802871,-0.102379501, 0.725331664, 0.669911861, 0.158467993, 0.186137259, 0.030766683,-0.982041895,176.215881348,-159.383102417,-1527.293701172, 0.151424497,,,,,,,,,,,,,,
1740, 0.793572247, 0.597967267, 0.112597793, 0.599370420,-0.800089896, 0.024723858, 0.104872413, 0.047867619,-0.993332982,-15.829993248,13.711169243,79.925102234, 0.323505551,-0.662713766, 0.741828263,-0.102475613, 0.725264132, 0.669872463, 0.158942759, 0.186553821, 0.031011673,-0.981955230,176.217468262,-159.382644653,-1527.295654297, 0.150943682,,,,,,,,,,,,,,
1741, 0.794425428, 0.597052217, 0.111430906, 0.598480821,-0.800781429, 0.023870576, 0.103483781, 0.047725867,-0.993485451,-15.880558014,13.690569878,79.863441467, 0.322600871,-0.662724376, 0.741830230,-0.102392830, 0.725260139, 0.669865966, 0.158988401, 0.186531872, 0.031104045,-0.981956482,176.220291138,-159.382064819,-1527.293457031, 0.151523456,,,,,,,,,,,,,,
1742, 0.795029581, 0.596442699, 0.110381082, 0.597818673,-0.801276565, 0.023845006, 0.102667965, 0.047030389,-0.993603230,-15.932756424,13.659906387,79.845054626, 0.323016763,-0.662693143, 0.741862595,-0.102360167, 0.725292265, 0.669829130, 0.158997014, 0.186517775, 0.031125199,-0.981958389,176.221359253,-159.381713867,-1527.294311523, 0.151819184,,,,,,,,,,,,,,
1743, 0.795707822, 0.595717430, 0.109407276, 0.597073495,-0.801841319, 0.023534006, 0.101746880, 0.046597987,-0.993718445,-15.950121880,13.626707077,79.811508179, 0.323007613,-0.662688076, 0.741903961,-0.102093361, 0.725338817, 0.669773996, 0.159016952, 0.186354771, 0.031326357,-0.981982946,176.220901489,-159.382125854,-1527.295166016, 0.151218414,,,,,,,,,,,,,,
1744, 0.796334028, 0.595102370, 0.108191088, 0.596400201,-0.802343190, 0.023500545, 0.100791611, 0.045810897,-0.993852317,-15.951110840,13.584293365,79.797821045, 0.323429793,-0.662823796, 0.741854608,-0.101569533, 0.725323081, 0.669812500, 0.158926561, 0.185932949, 0.031669579,-0.982051909,176.220382690,-159.382171631,-1527.297729492, 0.152079895,,,,,,,,,,,,,,
1745, 0.797104359, 0.594252586, 0.107184254, 0.595524073,-0.803001285, 0.023237906, 0.099878281, 0.045307767,-0.993967533,-15.959867477,13.565115929,79.781616211, 0.323452443,-0.662827790, 0.741873741,-0.101403490, 0.725317478, 0.669780493, 0.159087032, 0.185940564, 0.031897582,-0.982043087,176.216995239,-159.381256104,-1527.297851563, 0.152154118,,,,,,,,,,,,,,
1746, 0.797397137, 0.593640506, 0.108391903, 0.594925225,-0.803434193, 0.023612702, 0.101103216, 0.045656372,-0.993827820,-16.020545959,13.568120956,79.759170532, 0.323067665,-0.662741363, 0.741883874,-0.101893418, 0.725248158, 0.669775963, 0.159421653, 0.186518103, 0.031757310,-0.981938124,176.218246460,-159.381561279,-1527.297607422, 0.150911644,,,,,,,,,,,,,,
1747, 0.797666967, 0.593278468, 0.108388312, 0.594524086,-0.803720534, 0.023968304, 0.101333790, 0.045320734,-0.993819654,-16.007520676,13.559867859,79.780616760, 0.324628979,-0.662748635, 0.741907954,-0.101670109, 0.725314081, 0.669747472, 0.159241244, 0.186235651, 0.031794161,-0.981990516,176.215240479,-159.382553101,-1527.297119141, 0.151611671,,,,,,,,,,,,,,
1748, 0.797920406, 0.592917323, 0.108499251, 0.594261229,-0.803942442, 0.023025593, 0.100879423, 0.046104304,-0.993829846,-16.019859314,13.575147629,79.764694214, 0.323875308,-0.662697494, 0.741923511,-0.101889662, 0.725305378, 0.669735253, 0.159332231, 0.186451435, 0.031687953,-0.981953025,176.213775635,-159.381454468,-1527.295776367, 0.150301218,,,,,,,,,,,,,,
1749, 0.797792792, 0.592990279, 0.109037593, 0.594352305,-0.803872943, 0.023100412, 0.101350687, 0.046377402,-0.993769169,-16.018810272,13.570963860,79.792495728, 0.324293911,-0.662755132, 0.741872787,-0.101884432, 0.725259423, 0.669791579, 0.159304768, 0.186425194, 0.031687409,-0.981958032,176.213745117,-159.382034302,-1527.298095703, 0.149995327,,,,,,,,,,,,,,
