Number of frames: 4628
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,iHumMarker_GT x,iHumMarker_GT y,iHumMarker_GT z,iHumMarker_LT x,iHumMarker_LT y,iHumMarker_LT z,iHumMarker_P1 x,iHumMarker_P1 y,iHumMarker_P1 z,iHumMarker_P2 x,iHumMarker_P2 y,iHumMarker_P2 z,iHumMarker_P3 x,iHumMarker_P3 y,iHumMarker_P3 z,iHumMarker_P4 x,iHumMarker_P4 y,iHumMarker_P4 z,iHumMarker_P5 x,iHumMarker_P5 y,iHumMarker_P5 z,iHumMarker_P6 x,iHumMarker_P6 y,iHumMarker_P6 z,iHumMarker_SL x,iHumMarker_SL y,iHumMarker_SL z,iHumMarker_SH x,iHumMarker_SH y,iHumMarker_SH z,iHumMarker_SB x,iHumMarker_SB y,iHumMarker_SB z,iHumMarker_Surf1 x,iHumMarker_Surf1 y,iHumMarker_Surf1 z,iHumMarker_Surf2 x,iHumMarker_Surf2 y,iHumMarker_Surf2 z
11,42.840587616,-41.494136810,74.617530823,28.692903519,-55.658569336,70.406539917,46.969680786,-60.840412140,77.145057678,158.582107544,-229.228210449,-1475.368164063,143.296478271,-216.788787842,-1473.097778320,161.707672119,-209.413253784,-1474.598022461,,,,,,,,,,155.560989380,-219.520919800,-1538.746093750,155.772186279,-203.125061035,-1514.585937500,224.250656128,-187.033950806,-1540.653320313,206.761230469,-172.507522583,-1502.768310547,159.144546509,-141.963256836,-1513.746093750,158.463195801,-161.244003296,-1503.278808594,174.307662964,-180.402618408,-1496.731201172,206.859191895,-207.215103149,-1527.498413086,154.881637573,-204.405273438,-1534.834106445,156.153656006,-184.838363647,-1536.373046875,166.743606567,-195.142074585,-1535.784667969,154.941513062,-183.654144287,-1539.683837891,154.862319946,-184.616516113,-1530.449340820,
12,42.588989258,-41.453838348,74.252655029,28.390901566,-55.571018219,70.050849915,46.667377472,-60.811607361,76.743896484,158.578887939,-229.227661133,-1475.365112305,143.295394897,-216.789489746,-1473.093994141,161.707138062,-209.411682129,-1474.603271484,,,,,,,,,,155.536804199,-219.543090820,-1538.745483398,155.756286621,-203.138717651,-1514.591064453,224.225418091,-187.055999756,-1540.688232422,206.749130249,-172.516448975,-1502.802246094,159.128250122,-141.976577759,-1513.773925781,158.450790405,-161.253662109,-1503.299682617,174.297775269,-180.409790039,-1496.750976563,206.838806152,-207.232727051,-1527.520019531,154.858642578,-204.426071167,-1534.838500977,156.129913330,-184.859695435,-1536.384887695,166.720184326,-195.163055420,-1535.796508789,154.916595459,-183.676635742,-1539.695678711,154.840637207,-184.635772705,-1530.460693359,
13,42.428188324,-41.529472351,74.078186035,28.185644150,-55.614959717,69.914367676,46.461753845,-60.899101257,76.576835632,158.578048706,-229.227752686,-1475.369750977,143.296234131,-216.788696289,-1473.092895508,161.707168579,-209.413146973,-1474.609008789,,,,,,,,,,155.512680054,-219.543212891,-1538.749023438,155.742294312,-203.138931274,-1514.594726563,224.202774048,-187.060760498,-1540.717285156,206.741607666,-172.520141602,-1502.824707031,159.118698120,-141.977020264,-1513.778686523,158.443847656,-161.254089355,-1503.304077148,174.291992188,-180.411300659,-1496.761352539,206.819702148,-207.236343384,-1527.542724609,154.837005615,-204.426147461,-1534.841796875,156.109008789,-184.859863281,-1536.388549805,166.698806763,-195.163955688,-1535.804199219,154.894531250,-183.676712036,-1539.698852539,154.821975708,-184.635864258,-1530.463867188,
14,42.382240295,-41.656940460,74.007072449,28.098608017,-55.711803436,69.872940063,46.368679047,-61.032028198,76.522682190,158.578598022,-229.227630615,-1475.372802734,143.294708252,-216.789505005,-1473.092651367,161.705764771,-209.413558960,-1474.604614258,,,,,,,,,,155.517532349,-219.520446777,-1538.748657227,155.744232178,-203.124816895,-1514.588500977,224.206176758,-187.033889771,-1540.699340820,206.741012573,-172.507720947,-1502.803100586,159.117523193,-141.963043213,-1513.750244141,158.442733765,-161.243881226,-1503.282714844,174.291244507,-180.402664185,-1496.745483398,206.822967529,-207.215057373,-1527.533569336,154.840774536,-204.404830933,-1534.836059570,156.111953735,-184.837921143,-1536.375732422,166.702209473,-195.141693115,-1535.794189453,154.897689819,-183.653656006,-1539.685791016,154.824371338,-184.616119385,-1530.451171875,
15,42.416839600,-41.704238892,74.009223938,28.115306854,-55.742214203,69.886077881,46.385421753,-61.084766388,76.514099121,158.581253052,-229.227432251,-1475.374389648,143.294723511,-216.787841797,-1473.097778320,161.705947876,-209.412048340,-1474.603027344,,,,,,,,,,155.539672852,-219.513061523,-1538.750122070,155.757843018,-203.119766235,-1514.588256836,224.227783203,-187.023834229,-1540.675170898,206.749633789,-172.501968384,-1502.783203125,159.128662109,-141.957946777,-1513.743041992,158.451110840,-161.239837646,-1503.277587891,174.298187256,-180.398666382,-1496.736938477,206.840988159,-207.206909180,-1527.516967773,154.861083984,-204.397842407,-1534.836303711,156.132049561,-184.830734253,-1536.373657227,166.722488403,-195.134185791,-1535.789672852,154.918853760,-183.646194458,-1539.683959961,154.842529297,-184.609558105,-1530.449462891,
16,42.459220886,-41.644721985,74.090515137,28.164421082,-55.677440643,69.923820496,46.423801422,-61.032798767,76.579025269,158.581237793,-229.227722168,-1475.376708984,143.297042847,-216.787551880,-1473.097534180,161.707626343,-209.411148071,-1474.603027344,,,,,,,,,,155.536224365,-219.504562378,-1538.751098633,155.756958008,-203.114364624,-1514.587158203,224.225738525,-187.018386841,-1540.677001953,206.751098633,-172.500534058,-1502.781860352,159.130767822,-141.952804565,-1513.734252930,158.453079224,-161.236007690,-1503.271240234,174.299697876,-180.396453857,-1496.734252930,206.838943481,-207.202301025,-1527.520141602,154.858642578,-204.389801025,-1534.835327148,156.130447388,-184.822570801,-1536.370117188,166.720428467,-195.126602173,-1535.788208008,154.917053223,-183.637542725,-1539.680297852,154.841369629,-184.602081299,-1530.445922852,
17,42.534736633,-41.483016968,74.226547241,28.254247665,-55.516773224,70.015098572,46.498912811,-60.871166229,76.708465576,158.580612183,-229.228378296,-1475.371948242,143.298294067,-216.789093018,-1473.093139648,161.708114624,-209.412551880,-1474.608642578,,,,,,,,,,155.513229370,-219.535217285,-1538.749755859,155.742553711,-203.133956909,-1514.593383789,224.201675415,-187.049163818,-1540.715454102,206.740615845,-172.514160156,-1502.820678711,159.115982056,-141.971984863,-1513.769653320,158.442291260,-161.250396729,-1503.297607422,174.291503906,-180.407669067,-1496.757690430,206.819885254,-207.227249146,-1527.543090820,154.836898804,-204.418685913,-1534.840576172,156.107910156,-184.852127075,-1536.384887695,166.698226929,-195.155776978,-1535.802124023,154.893310547,-183.668624878,-1539.695068359,154.820983887,-184.628952026,-1530.460327148,
18,42.624824524,-41.361434937,74.347663879,28.354532242,-55.389453888,70.098320007,46.588474274,-60.748802185,76.819816589,158.582809448,-229.226455688,-1475.372924805,143.296112061,-216.786666870,-1473.096191406,161.708084106,-209.413879395,-1474.611572266,,,,,,,,,,155.517990112,-219.541442871,-1538.751831055,155.745529175,-203.137481689,-1514.597412109,224.206588745,-187.055603027,-1540.716186523,206.742721558,-172.516342163,-1502.824340820,159.118896484,-141.975418091,-1513.780273438,158.444427490,-161.252655029,-1503.306030273,174.293167114,-180.409179688,-1496.762817383,206.823806763,-207.232223511,-1527.542724609,154.841369629,-204.424468994,-1534.844482422,156.112503052,-184.858093262,-1536.390869141,166.702774048,-195.161682129,-1535.806152344,154.898147583,-183.674972534,-1539.701293945,154.825134277,-184.634246826,-1530.466308594,
19,42.735141754,-41.293132782,74.446578979,28.462869644,-55.318489075,70.175392151,46.693428040,-60.685066223,76.901916504,158.583068848,-229.227676392,-1475.374145508,143.297943115,-216.787811279,-1473.102050781,161.708862305,-209.411651611,-1474.606689453,,,,,,,,,,155.549468994,-219.526672363,-1538.752441406,155.765274048,-203.128250122,-1514.593994141,224.238433838,-187.039199829,-1540.676635742,206.756347656,-172.508941650,-1502.789672852,159.137191772,-141.966323853,-1513.761230469,158.458099365,-161.245971680,-1503.291748047,174.304061890,-180.403747559,-1496.745361328,206.849761963,-207.219131470,-1527.516113281,154.870742798,-204.410614014,-1534.841796875,156.142272949,-184.843856812,-1536.383178711,166.732437134,-195.147384644,-1535.795776367,154.929458618,-183.659988403,-1539.693847656,154.852096558,-184.621398926,-1530.459228516,
20,42.814758301,-41.241199493,74.545982361,28.530284882,-55.260066986,70.298103333,46.770317078,-60.631160736,77.001350403,158.581466675,-229.227127075,-1475.373901367,143.295913696,-216.787033081,-1473.098388672,161.708114624,-209.411010742,-1474.601318359,,,,,,,,,,155.547622681,-219.509368896,-1538.749633789,155.764144897,-203.117218018,-1514.586914063,224.237747192,-187.023834229,-1540.665771484,206.756393433,-172.502792358,-1502.775024414,159.138259888,-141.955612183,-1513.738403320,158.458541870,-161.237960815,-1503.273925781,174.303848267,-180.397994995,-1496.732543945,206.848434448,-207.206573486,-1527.510375977,154.869461060,-204.394287109,-1534.835205078,156.141677856,-184.827178955,-1536.371337891,166.731475830,-195.131240845,-1535.786743164,154.928878784,-183.642410278,-1539.681762695,154.851531982,-184.606201172,-1530.447387695,
