Number of frames: 3828
Frequency: 100
Units: mm

Frame,Digitizing Probe R00,Digitizing Probe R01,Digitizing Probe R02,Digitizing Probe R10,Digitizing Probe R11,Digitizing Probe R12,Digitizing Probe R20,Digitizing Probe R21,Digitizing Probe R22,Digitizing Probe x,Digitizing Probe y,Digitizing Probe z,Digitizing Probe Error,HumMarker R00,HumMarker R01,HumMarker R02,HumMarker R10,HumMarker R11,HumMarker R12,HumMarker R20,HumMarker R21,HumMarker R22,HumMarker x,HumMarker y,HumMarker z,HumMarker Error,StemMarker R00,StemMarker R01,StemMarker R02,StemMarker R10,StemMarker R11,StemMarker R12,StemMarker R20,StemMarker R21,StemMarker R22,StemMarker x,StemMarker y,StemMarker z,StemMarker Error
1, 0.304234058, 0.746895552, 0.591260314, 0.772275448,-0.556765735, 0.305945337, 0.557702661, 0.363536805,-0.746196210,-16.668239594, 9.078534126,64.663139343, 0.302055061,-0.645339549, 0.763056695, 0.035796896, 0.762968183, 0.646156490,-0.019009462,-0.037635691, 0.015044334,-0.999178290,135.347793579,-210.004867554,-1475.980590820, 0.132015362,,,,,,,,,,,,,,
2, 0.303208828, 0.747253537, 0.591334641, 0.772605598,-0.556018829, 0.306469768, 0.557803750, 0.363944083,-0.745922029,-16.687973022, 9.081582069,64.658943176, 0.301301181,-0.645388544, 0.763027310, 0.035538886, 0.762941539, 0.646193147,-0.018832311,-0.037334550, 0.014959934,-0.999190807,135.349090576,-210.004714966,-1475.978515625, 0.130682588,,,,,,,,,,,,,,
3, 0.302182257, 0.747830689, 0.591130376, 0.772789180,-0.555251777, 0.307396084, 0.558106422, 0.363929540,-0.745702684,-16.705259323, 9.108574867,64.675651550, 0.302784115,-0.645412564, 0.763026118, 0.035124630, 0.762932420, 0.646202445,-0.018880863,-0.037104215, 0.014611773,-0.999204516,135.348434448,-210.004776001,-1475.978393555, 0.131367534,,,,,,,,,,,,,,
4, 0.301240712, 0.748564482, 0.590682030, 0.773102462,-0.554345548, 0.308242708, 0.558181465, 0.363802493,-0.745708525,-16.688268661, 9.115280151,64.674949646, 0.301683784,-0.645366728, 0.763062775, 0.035171043, 0.762961149, 0.646161735,-0.019113043,-0.037310634, 0.014499216,-0.999198496,135.348648071,-210.005111694,-1475.979614258, 0.131520152,,,,,,,,,,,,,,
5, 0.299403548, 0.749210358, 0.590797126, 0.772907019,-0.553508580, 0.310230434, 0.559439182, 0.363747180,-0.744792402,-16.699634552, 9.085362434,64.675926208, 0.301287830,-0.645365179, 0.763056040, 0.035345815, 0.762969613, 0.646161735,-0.018772988,-0.037163954, 0.014852352,-0.999198794,135.351455688,-210.005920410,-1475.979248047, 0.131507427,,,,,,,,,,,,,,
6, 0.298165083, 0.749532104, 0.591015399, 0.772987366,-0.552863777, 0.311178595, 0.559989393, 0.364064842,-0.744223535,-16.709449768, 9.081826210,64.677574158, 0.301842600,-0.645311058, 0.763106227, 0.035248514, 0.763028502, 0.646099985,-0.018502286,-0.036893275, 0.014955891,-0.999207258,135.351257324,-210.006225586,-1475.980224609, 0.131485850,,,,,,,,,,,,,,
7, 0.297628522, 0.749616146, 0.591179192, 0.772995651,-0.552630365, 0.311572284, 0.560263216, 0.364246190,-0.743928611,-16.692956924, 9.085016251,64.701560974, 0.302224547,-0.645382226, 0.763041556, 0.035346061, 0.762957692, 0.646177769,-0.018702323,-0.037110489, 0.014897405,-0.999200106,135.351318359,-210.005905151,-1475.981445313, 0.131274521,,,,,,,,,,,,,,
8, 0.297830611, 0.749444187, 0.591295421, 0.772973895,-0.552804291, 0.311317593, 0.560185850, 0.364336073,-0.743942857,-16.664251328, 9.100029945,64.745437622, 0.302694231,-0.645299792, 0.763107836, 0.035420831, 0.763004124, 0.646106422,-0.019265285,-0.037587114, 0.014594357,-0.999186754,135.352462769,-210.004928589,-1475.979370117, 0.131064877,,,,,,,,,,,,,,
9, 0.297882736, 0.748868585, 0.591998100, 0.772968888,-0.553128064, 0.310754687, 0.560165167, 0.365027636,-0.743619382,-16.678497314, 9.095705032,64.745376587, 0.302473187,-0.645303369, 0.763111293, 0.035283063, 0.763013840, 0.646101594,-0.019046111,-0.037330739, 0.014630945,-0.999195874,135.351440430,-210.004150391,-1475.980224609, 0.131177053,,,,,,,,,,,,,,
10, 0.298231512, 0.748434544, 0.592371225, 0.773250282,-0.553291082, 0.309762836, 0.559590936, 0.365670174,-0.743736029,-16.678674698, 9.095120430,64.732818604, 0.302920491,-0.645322978, 0.763095856, 0.035256710, 0.763006806, 0.646116734,-0.018809307,-0.037133254, 0.014763032,-0.999201238,135.351074219,-210.004714966,-1475.982177734, 0.130520746,,,,,,,,,,,,,,
11, 0.298371881, 0.748463929, 0.592263401, 0.773421645,-0.553211689, 0.309476703, 0.559279203, 0.365730196,-0.743941009,-16.692289352, 9.080520630,64.754699707, 0.302306950,-0.645296633, 0.763114572, 0.035333894, 0.763036907, 0.646089137,-0.018534780,-0.036973003, 0.015000635,-0.999203682,135.348846436,-210.004257202,-1475.981079102, 0.130097717,,,,,,,,,,,,,,
12, 0.298254818, 0.748411417, 0.592388749, 0.773717225,-0.553005636, 0.309105843, 0.558932662, 0.366149068,-0.743995368,-16.678583145, 9.104619026,64.740280151, 0.303061366,-0.645340919, 0.763084173, 0.035180941, 0.762994051, 0.646131814,-0.018808903,-0.037084300, 0.014704693,-0.999203980,135.346679688,-210.004226685,-1475.978759766, 0.130727753,,,,,,,,,,,,,,
13, 0.298454314, 0.748511434, 0.592161834, 0.773897886,-0.552903235, 0.308836520, 0.558575869, 0.366099209,-0.744287789,-16.704307556, 9.079152107,64.753150940, 0.304157019,-0.645373106, 0.763057947, 0.035159282, 0.762978256, 0.646158874,-0.018518107,-0.036848873, 0.014874680,-0.999210119,135.346878052,-210.005203247,-1475.981567383, 0.130584374,,,,,,,,,,,,,,
14, 0.299675763, 0.748770237, 0.591217041, 0.774491608,-0.552796364, 0.307536960, 0.557097137, 0.365731299,-0.745575905,-16.671411514, 9.089955330,64.756126404, 0.302814007,-0.645341992, 0.763076067, 0.035336372, 0.762983918, 0.646140456,-0.018923214,-0.037272107, 0.014749139,-0.999196291,135.346221924,-210.005447388,-1475.979125977, 0.131678253,,,,,,,,,,,,,,
15, 0.299827307, 0.748925388, 0.590943575, 0.774464071,-0.552785337, 0.307625860, 0.557053804, 0.365429938,-0.745755970,-16.701477051, 9.091098785,64.760429382, 0.303008944,-0.645359576, 0.763074696, 0.035043079, 0.762993693, 0.646140933,-0.018505547,-0.036763884, 0.014794918,-0.999214411,135.347518921,-210.006439209,-1475.979248047, 0.130470112,,,,,,,,,,,,,,
16, 0.300502360, 0.749505818, 0.589863896, 0.774583757,-0.552635074, 0.307594657, 0.556523442, 0.364466041,-0.746623158,-16.676134109, 9.076274872,64.760032654, 0.302353024,-0.645297825, 0.763107955, 0.035453737, 0.763029516, 0.646095812,-0.018606387,-0.037105195, 0.015045586,-0.999198079,135.348571777,-210.007080078,-1475.979614258, 0.131630883,,,,,,,,,,,,,,
17, 0.300817370, 0.750090480, 0.588959455, 0.774459779,-0.552518427, 0.308116019, 0.556525826, 0.363438785,-0.747122049,-16.671192169, 9.065392494,64.780746460, 0.301540911,-0.645272672, 0.763117790, 0.035699155, 0.763045073, 0.646079004,-0.018551981,-0.037221823, 0.015268977,-0.999190331,135.349716187,-210.006881714,-1475.978881836, 0.131714463,,,,,,,,,,,,,,
18, 0.300647885, 0.750189722, 0.588919520, 0.774305642,-0.552509069, 0.308519691, 0.556831717, 0.363247931,-0.746986806,-16.680427551, 9.062492371,64.752822876, 0.303482562,-0.645328283, 0.763076067, 0.035584737, 0.763011575, 0.646126211,-0.018280474,-0.036941625, 0.015354658,-0.999199390,135.350524902,-210.006469727,-1475.981689453, 0.130496055,,,,,,,,,,,,,,
19, 0.301262259, 0.750465631, 0.588253677, 0.774410129,-0.552506328, 0.308262318, 0.556354165, 0.362681806,-0.747617483,-16.699953079, 9.076444626,64.765930176, 0.301513612,-0.645368814, 0.763056278, 0.035273612, 0.762982011, 0.646157324,-0.018416243,-0.036844932, 0.015027863,-0.999207973,135.351181030,-210.005676270,-1475.982421875, 0.131013066,,,,,,,,,,,,,,
20, 0.302493215, 0.750623941, 0.587419450, 0.774423182,-0.552835107, 0.307639599, 0.555667698, 0.361852318,-0.748529375,-16.688175201, 9.063984871,64.761558533, 0.301193029,-0.645366907, 0.763046205, 0.035526011, 0.762975752, 0.646164715,-0.018416597,-0.037008367, 0.015220023,-0.999199033,135.350524902,-210.004959106,-1475.981201172, 0.131542489,,,,,,,,,,,,,,
21, 0.303529501, 0.750846207, 0.586600184, 0.774576902,-0.552971840, 0.307006180, 0.554887831, 0.361181557,-0.749431372,-16.662700653, 9.083157539,64.752151489, 0.302883178,-0.645283639, 0.763116241, 0.035534538, 0.763029993, 0.646088302,-0.018845815,-0.037339993, 0.014953022,-0.999190748,135.349792480,-210.004180908,-1475.983642578, 0.131697491,,,,,,,,,,,,,,
22, 0.303669244, 0.751097858, 0.586205661, 0.774702787,-0.552805841, 0.306987643, 0.554635644, 0.360912442,-0.749747694,-16.695930481, 9.086173058,64.748367310, 0.303008884,-0.645364285, 0.763066888, 0.035126694, 0.762989581, 0.646147788,-0.018438667,-0.036766969, 0.014901645,-0.999212742,135.350051880,-210.003616333,-1475.981567383, 0.130115747,,,,,,,,,,,,,,
23, 0.303762853, 0.751813471, 0.585238934, 0.774876118,-0.552349746, 0.307370812, 0.554342091, 0.360119849,-0.750345588,-16.679641724, 9.093663216,64.759597778, 0.302088529,-0.645340741, 0.763082862, 0.035212360, 0.762995005, 0.646132171,-0.018759713,-0.037067052, 0.014760447,-0.999203742,135.347686768,-210.004013062,-1475.980346680, 0.130740926,,,,,,,,,,,,,,
24, 0.303787470, 0.752381861, 0.584495187, 0.774905086,-0.552040339, 0.307853162, 0.554288089, 0.359406382,-0.750727534,-16.688018799, 9.072516441,64.773338318, 0.301401526,-0.645384192, 0.763036549, 0.035418052, 0.762959242, 0.646180153,-0.018558541,-0.037047289, 0.015045142,-0.999200225,135.347061157,-210.003997803,-1475.982299805, 0.130829632,,,,,,,,,,,,,,
25, 0.304405451, 0.752514184, 0.584003150, 0.775449455,-0.551828384, 0.306860805, 0.553186655, 0.359454811,-0.751516283,-16.676351547, 9.088460922,64.745056152, 0.302591294,-0.645393372, 0.763035357, 0.035276197, 0.762951314, 0.646185935,-0.018682865,-0.037050672, 0.014856225,-0.999202967,135.348083496,-210.003952026,-1475.982788086, 0.130207479,,,,,,,,,,,,,,
