Number of frames: 3831
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,iHumMarker_GT x,iHumMarker_GT y,iHumMarker_GT z,iHumMarker_LT x,iHumMarker_LT y,iHumMarker_LT z,iHumMarker_P1 x,iHumMarker_P1 y,iHumMarker_P1 z,iHumMarker_P2 x,iHumMarker_P2 y,iHumMarker_P2 z,iHumMarker_P3 x,iHumMarker_P3 y,iHumMarker_P3 z,iHumMarker_P4 x,iHumMarker_P4 y,iHumMarker_P4 z,iHumMarker_P5 x,iHumMarker_P5 y,iHumMarker_P5 z,iHumMarker_P6 x,iHumMarker_P6 y,iHumMarker_P6 z,iHumMarker_SL x,iHumMarker_SL y,iHumMarker_SL z,iHumMarker_SH x,iHumMarker_SH y,iHumMarker_SH z,iHumMarker_SB x,iHumMarker_SB y,iHumMarker_SB z,iHumMarker_Surf1 x,iHumMarker_Surf1 y,iHumMarker_Surf1 z,iHumMarker_Surf2 x,iHumMarker_Surf2 y,iHumMarker_Surf2 z
11,67.273246765,-9.015905380,83.368911743,52.046024323,-21.960033417,79.112030029,69.894447327,-28.676736832,85.723167419,172.303665161,-132.974212646,-1532.705566406,158.637207031,-118.546844482,-1533.698242188,177.976898193,-113.738136292,-1532.543090820,64.745941162,123.067985535,46.165435791,82.576225281,116.752113342,52.449352264,80.702629089,135.399795532,45.041587830,184.482528687,-124.672698975,-1588.978271484,185.869934082,-109.642196655,-1616.395874023,255.682403564,-101.303901672,-1595.165161133,248.954208374,-93.466064453,-1624.762329102,246.340240479,-93.094436646,-1564.931518555,227.716094971,-107.857841492,-1562.922607422,232.737411499,-124.915100098,-1598.495117188,225.696273804,-120.473114014,-1622.813354492,184.665481567,-114.385665894,-1596.484375000,185.716979980,-94.255722046,-1597.959228516,196.480377197,-104.569412231,-1596.341186523,184.718933105,-95.423934937,-1602.198120117,184.249450684,-93.423339844,-1592.512939453,
12,67.251548767,-9.024623871,83.413726807,52.029155731,-21.962970734,79.127372742,69.868385315,-28.682735443,85.760002136,172.305786133,-132.975219727,-1532.706298828,158.638473511,-118.547050476,-1533.696655273,177.975875854,-113.737007141,-1532.541870117,64.730682373,123.071159363,46.177394867,82.563163757,116.756393433,52.461250305,80.684661865,135.405685425,45.056152344,184.481216431,-124.664627075,-1588.978637695,185.866012573,-109.630722046,-1616.394531250,255.678588867,-101.288253784,-1595.165771484,248.948379517,-93.447532654,-1624.761718750,246.336914063,-93.083290100,-1564.930786133,227.714279175,-107.848724365,-1562.922851563,232.735717773,-124.901260376,-1598.497680664,225.693115234,-120.457054138,-1622.814941406,184.662857056,-114.376678467,-1596.483520508,185.712371826,-94.246459961,-1597.956054688,196.476821899,-104.559310913,-1596.339721680,184.714248657,-95.414268494,-1602.194946289,184.244995117,-93.414863586,-1592.509521484,
13,67.222297668,-9.067931175,83.425514221,52.001415253,-22.003597260,79.107154846,69.833702087,-28.733461380,85.754684448,172.304946899,-132.974609375,-1532.711181641,158.638549805,-118.550041199,-1533.697753906,177.976150513,-113.736686707,-1532.537231445,64.715988159,123.054176331,46.245677948,82.547798157,116.736907959,52.527954102,80.669776917,135.389236450,45.127464294,184.491806030,-124.640052795,-1588.977416992,185.880584717,-109.594230652,-1616.386596680,255.688507080,-101.255455017,-1595.141113281,248.963256836,-93.402519226,-1624.734985352,246.340515137,-93.064239502,-1564.904296875,227.718658447,-107.831993103,-1562.906372070,232.748123169,-124.868820190,-1598.487426758,225.709732056,-120.414688110,-1622.804199219,184.674057007,-114.348854065,-1596.477905273,185.722274780,-94.217926025,-1597.941528320,196.487228394,-104.530624390,-1596.327636719,184.725036621,-95.383979797,-1602.181152344,184.253799438,-93.388786316,-1592.494995117,
14,67.224510193,-9.080629349,83.383682251,51.999156952,-22.008247375,79.060836792,69.834266663,-28.747917175,85.696357727,172.306854248,-132.975219727,-1532.709960938,158.639251709,-118.548660278,-1533.700927734,177.979125977,-113.736206055,-1532.540039063,64.731697083,123.057197571,46.216289520,82.561492920,116.739974976,52.496921539,80.685775757,135.389022827,45.094520569,184.497390747,-124.653228760,-1588.977416992,185.888839722,-109.613769531,-1616.389892578,255.695724487,-101.273658752,-1595.141479492,248.972900391,-93.427169800,-1624.737670898,246.346054077,-93.075035095,-1564.907226563,227.723297119,-107.841377258,-1562.907104492,232.754364014,-124.886627197,-1598.484008789,225.717880249,-120.437721252,-1622.802246094,184.680694580,-114.363761902,-1596.480102539,185.730026245,-94.233222961,-1597.948242188,196.494338989,-104.546104431,-1596.331298828,184.733016968,-95.400199890,-1602.187744141,184.261230469,-93.402763367,-1592.502075195,
15,67.236770630,-9.064669609,83.336837769,52.013847351,-21.990730286,79.008033752,69.846519470,-28.733436584,85.647064209,172.309219360,-132.972839355,-1532.708374023,158.644119263,-118.547752380,-1533.699218750,177.978744507,-113.735893250,-1532.541259766,64.726158142,123.066802979,46.195209503,82.557090759,116.751152039,52.481361389,80.677932739,135.398544312,45.073204041,184.493698120,-124.657646179,-1588.978027344,185.881729126,-109.621101379,-1616.392333984,255.690673828,-101.276702881,-1595.152343750,248.964431763,-93.433601379,-1624.748657227,246.344055176,-93.075080872,-1564.917968750,227.721939087,-107.841751099,-1562.914306641,232.749633789,-124.890693665,-1598.489868164,225.710403442,-120.444602966,-1622.807861328,184.675888062,-114.368988037,-1596.481933594,185.724487305,-94.238571167,-1597.952392578,196.489273071,-104.550971985,-1596.335449219,184.727050781,-95.406036377,-1602.191650391,184.256256104,-93.407569885,-1592.506103516,
16,67.228691101,-9.049792290,83.355514526,52.016975403,-21.985555649,79.010719299,69.848159790,-28.718759537,85.647453308,172.310958862,-132.972717285,-1532.712280273,158.645553589,-118.546981812,-1533.695800781,177.981796265,-113.735450745,-1532.539672852,64.715492249,123.059059143,46.228374481,82.544136047,116.740974426,52.518955231,80.668395996,135.390319824,45.121040344,184.485488892,-124.638710022,-1588.981323242,185.868896484,-109.592971802,-1616.390869141,255.681945801,-101.257530212,-1595.160766602,248.950500488,-93.404281616,-1624.753173828,246.341049194,-93.065856934,-1564.921997070,227.718917847,-107.832710266,-1562.919799805,232.739669800,-124.869796753,-1598.502075195,225.696121216,-120.415336609,-1622.817260742,184.666564941,-114.347526550,-1596.481811523,185.715408325,-94.216651917,-1597.945678711,196.480239868,-104.529869080,-1596.334106445,184.717178345,-95.382659912,-1602.185180664,184.248199463,-93.387443542,-1592.498901367,
17,67.318313599,-9.018725395,83.359031677,52.119716644,-21.969003677,78.999176025,69.960227966,-28.685705185,85.638343811,172.312759399,-132.971633911,-1532.708129883,158.646499634,-118.545890808,-1533.702026367,177.981811523,-113.735366821,-1532.536132813,64.734870911,123.049545288,46.229881287,82.567420959,116.728340149,52.509056091,80.688621521,135.381881714,45.117294312,184.517379761,-124.648368835,-1588.972167969,185.915664673,-109.607833862,-1616.383666992,255.716812134,-101.267051697,-1595.116699219,249.001571655,-93.419570923,-1624.714355469,246.359054565,-93.069786072,-1564.884521484,227.736099243,-107.836601257,-1562.889892578,232.776824951,-124.880378723,-1598.466186523,225.746612549,-120.430686951,-1622.786010742,184.702423096,-114.358619690,-1596.474365234,185.751708984,-94.227996826,-1597.941528320,196.515823364,-104.540710449,-1596.322143555,184.755828857,-95.394836426,-1602.181396484,184.281463623,-93.397773743,-1592.495727539,
18,67.372276306,-8.928743362,83.432769775,52.205196381,-21.904972076,79.030151367,70.043350220,-28.590641022,85.702842712,172.312515259,-132.970687866,-1532.710815430,158.646850586,-118.543914795,-1533.700317383,177.982086182,-113.734298706,-1532.538818359,64.728904724,123.053047180,46.234901428,82.560661316,116.734069824,52.511371613,80.683807373,135.385833740,45.110313416,184.503768921,-124.643539429,-1588.977172852,185.895980835,-109.601051331,-1616.387939453,255.702636719,-101.264633179,-1595.137451172,248.980514526,-93.414718628,-1624.732788086,246.352584839,-93.069198608,-1564.902343750,227.729522705,-107.835411072,-1562.904296875,232.760894775,-124.876792908,-1598.482910156,225.724945068,-120.425041199,-1622.800781250,184.687393188,-114.353248596,-1596.478759766,185.737136841,-94.222557068,-1597.944702148,196.501220703,-104.535820007,-1596.328613281,184.740188599,-95.389045715,-1602.184326172,184.268249512,-93.392677307,-1592.498413086,
19,67.460891724,-8.819146156,83.468109131,52.329956055,-21.826293945,79.049591064,70.171821594,-28.479501724,85.748580933,172.310134888,-132.970321655,-1532.707763672,158.644989014,-118.543640137,-1533.702148438,177.981491089,-113.733154297,-1532.542602539,64.741394043,123.065299988,46.187030792,82.575035095,116.747726440,52.459487915,80.697326660,135.394744873,45.055057526,184.501159668,-124.663253784,-1588.977294922,185.893417358,-109.630516052,-1616.393432617,255.700683594,-101.288825989,-1595.146850586,248.978332520,-93.449172974,-1624.744995117,246.351379395,-93.082382202,-1564.914550781,227.727874756,-107.847290039,-1562.911010742,232.758132935,-124.901428223,-1598.483764648,225.721923828,-120.458061218,-1622.803100586,184.684997559,-114.375617981,-1596.482543945,185.735366821,-94.245491028,-1597.955566406,196.499145508,-104.558525085,-1596.336059570,184.738311768,-95.413444519,-1602.194702148,184.266586304,-93.413635254,-1592.509521484,
20,67.493949890,-8.743546486,83.529663086,52.387104034,-21.769468307,79.081626892,70.226913452,-28.400880814,85.812553406,172.305938721,-132.969909668,-1532.708740234,158.640747070,-118.544158936,-1533.698364258,177.977737427,-113.732872009,-1532.543945313,64.729347229,123.076034546,46.173805237,82.559249878,116.757316589,52.461830139,80.683540344,135.404525757,45.051910400,184.481414795,-124.659530640,-1588.981079102,185.865753174,-109.625083923,-1616.396728516,255.678848267,-101.283630371,-1595.169311523,248.948074341,-93.442260742,-1624.765014648,246.337905884,-93.079193115,-1564.933837891,227.715194702,-107.844505310,-1562.925903320,232.735717773,-124.896377563,-1598.501098633,225.692626953,-120.451622009,-1622.818237305,184.662994385,-114.371429443,-1596.485717773,185.712631226,-94.241188049,-1597.957885742,196.477035522,-104.554161072,-1596.342041016,184.714401245,-95.408905029,-1602.196899414,184.245376587,-93.409690857,-1592.511352539,
21,67.500648499,-8.741582870,83.561813354,52.411384583,-21.775548935,79.092552185,70.247840881,-28.396249771,85.825492859,172.304351807,-132.968643188,-1532.714355469,158.639480591,-118.544128418,-1533.698974609,177.974044800,-113.732353210,-1532.540893555,64.712196350,123.059226990,46.238101959,82.541122437,116.740928650,52.525039673,80.665473938,135.392959595,45.119815826,184.484451294,-124.634010315,-1588.981933594,185.870162964,-109.587791443,-1616.391113281,255.680770874,-101.250373840,-1595.153808594,248.952072144,-93.396888733,-1624.746826172,246.336532593,-93.059478760,-1564.915771484,227.714691162,-107.826988220,-1562.915771484,232.739624023,-124.863349915,-1598.497802734,225.698379517,-120.408744812,-1622.813598633,184.665954590,-114.342704773,-1596.482299805,185.714294434,-94.211769104,-1597.945678711,196.479293823,-104.524650574,-1596.333251953,184.716522217,-95.377746582,-1602.185302734,184.246490479,-93.382690430,-1592.499023438,
22,67.506134033,-8.737867355,83.543952942,52.420207977,-21.772081375,79.054092407,70.259475708,-28.398038864,85.797363281,172.302703857,-132.969726563,-1532.714721680,158.637359619,-118.545028687,-1533.698730469,177.969940186,-113.733383179,-1532.540039063,64.705581665,123.058937073,46.249034882,82.535247803,116.741401672,52.536872864,80.658020020,135.393249512,45.131153107,184.483169556,-124.630783081,-1588.981567383,185.868682861,-109.582801819,-1616.389770508,255.678405762,-101.243118286,-1595.150512695,248.949935913,-93.388145447,-1624.743164063,246.333114624,-93.054580688,-1564.912109375,227.711990356,-107.823158264,-1562.913452148,232.738555908,-124.857063293,-1598.496459961,225.697601318,-120.401313782,-1622.812133789,184.664306641,-114.339004517,-1596.481201172,185.711639404,-94.207923889,-1597.943359375,196.477127075,-104.520362854,-1596.331420898,184.714019775,-95.373687744,-1602.183105469,184.243682861,-93.379264832,-1592.496704102,
23,67.531044006,-8.741027832,83.484191895,52.446674347,-21.770734787,78.988571167,70.283622742,-28.399961472,85.722770691,172.300277710,-132.971908569,-1532.712158203,158.635620117,-118.543739319,-1533.701660156,177.970489502,-113.732978821,-1532.542114258,64.729309082,123.057655334,46.215221405,82.561782837,116.738487244,52.496570587,80.684692383,135.388931274,45.091712952,184.487609863,-124.647972107,-1588.980102539,185.877792358,-109.607643127,-1616.392211914,255.686203003,-101.270195007,-1595.147827148,248.961807251,-93.422538757,-1624.743286133,246.338623047,-93.072303772,-1564.912597656,227.715576172,-107.838195801,-1562.911865234,232.743988037,-124.882408142,-1598.489624023,225.706146240,-120.432495117,-1622.807373047,184.670730591,-114.358268738,-1596.482543945,185.720535278,-94.227699280,-1597.950073242,196.484664917,-104.540939331,-1596.334106445,184.723251343,-95.394515991,-1602.189575195,184.252090454,-93.397384644,-1592.503784180,
24,67.544105530,-8.751276970,83.444755554,52.455993652,-21.780067444,78.941253662,70.296966553,-28.413225174,85.668167114,172.300018311,-132.971221924,-1532.709594727,158.634902954,-118.543449402,-1533.703002930,177.970581055,-113.733085632,-1532.540527344,64.739212036,123.055183411,46.212192535,82.572677612,116.734695435,52.490558624,80.694778442,135.385452271,45.089744568,184.497009277,-124.653625488,-1588.976196289,185.892120361,-109.616134644,-1616.389648438,255.696945190,-101.277305603,-1595.133911133,248.977767944,-93.432617188,-1624.731445313,246.344192505,-93.076194763,-1564.901245117,227.720642090,-107.841659546,-1562.902221680,232.755020142,-124.889595032,-1598.477416992,225.721466064,-120.442108154,-1622.796752930,184.681549072,-114.364692688,-1596.479614258,185.731842041,-94.234291077,-1597.949096680,196.495574951,-104.547485352,-1596.330200195,184.735275269,-95.401527405,-1602.188598633,184.262466431,-93.403396606,-1592.503173828,
25,67.506072998,-8.723591805,83.455245972,52.413829803,-21.749279022,78.961380005,70.255317688,-28.385734558,85.682304382,172.302825928,-132.970596313,-1532.713378906,158.635528564,-118.545356750,-1533.698364258,177.972717285,-113.734535217,-1532.546752930,64.714195251,123.076873779,46.191844940,82.543090820,116.761459351,52.483524323,80.666694641,135.410812378,45.072715759,184.466796875,-124.651420593,-1588.986694336,185.845275879,-109.612739563,-1616.400268555,255.661849976,-101.270812988,-1595.184448242,248.925186157,-93.425308228,-1624.777709961,246.326049805,-93.071464539,-1564.946166992,227.704483032,-107.838066101,-1562.937011719,232.719345093,-124.884269714,-1598.515625000,225.671539307,-120.436195374,-1622.830810547,184.646438599,-114.362167358,-1596.489868164,185.694747925,-94.231651306,-1597.959106445,196.459991455,-104.544303894,-1596.346801758,184.695800781,-95.398773193,-1602.198120117,184.228454590,-93.401062012,-1592.512207031,
26,67.562149048,-8.741734505,83.402313232,52.466182709,-21.767454147,78.920928955,70.308929443,-28.403240204,85.620361328,172.305450439,-132.971664429,-1532.711791992,158.641006470,-118.543907166,-1533.709960938,177.976318359,-113.734115601,-1532.549560547,64.754608154,123.064598083,46.160133362,82.588142395,116.745864868,52.437984467,80.706939697,135.397354126,45.028400421,184.501617432,-124.674308777,-1588.981567383,185.896728516,-109.646430969,-1616.400268555,255.702239990,-101.302574158,-1595.148803711,248.982772827,-93.467979431,-1624.748901367,246.350341797,-93.090599060,-1564.918823242,227.726318359,-107.854728699,-1562.914306641,232.759460449,-124.915245056,-1598.483642578,225.725585938,-120.475997925,-1622.804321289,184.686370850,-114.388000488,-1596.488647461,185.737335205,-94.258148193,-1597.965087891,196.500732422,-104.571144104,-1596.342773438,184.740631104,-95.426826477,-1602.204223633,184.268081665,-93.425300598,-1592.519409180,
27,67.538711548,-8.741936684,83.414199829,52.443153381,-21.763586044,78.920860291,70.283012390,-28.402383804,85.632263184,172.309295654,-132.970489502,-1532.712036133,158.643051147,-118.543479919,-1533.707031250,177.978637695,-113.734062195,-1532.550292969,64.739822388,123.074264526,46.153926849,82.574829102,116.754714966,52.436603546,80.696807861,135.403152466,45.025024414,184.493301392,-124.671150208,-1588.984008789,185.882308960,-109.642250061,-1616.402465820,255.691696167,-101.296165466,-1595.164672852,248.965988159,-93.460823059,-1624.763061523,246.345474243,-93.085655212,-1564.932495117,227.722488403,-107.850646973,-1562.924804688,232.749252319,-124.909698486,-1598.495727539,225.710327148,-120.469902039,-1622.814941406,184.676116943,-114.384574890,-1596.490722656,185.725921631,-94.254623413,-1597.966796875,196.490097046,-104.567222595,-1596.346923828,184.728439331,-95.423202515,-1602.205688477,184.257720947,-93.422035217,-1592.520751953,
