Number of frames: 4742
Frequency: 100
Units: mm

Frame,Digitizing Probe R00,Digitizing Probe R01,Digitizing Probe R02,Digitizing Probe R10,Digitizing Probe R11,Digitizing Probe R12,Digitizing Probe R20,Digitizing Probe R21,Digitizing Probe R22,Digitizing Probe x,Digitizing Probe y,Digitizing Probe z,Digitizing Probe Error,HumMarker R00,HumMarker R01,HumMarker R02,HumMarker R10,HumMarker R11,HumMarker R12,HumMarker R20,HumMarker R21,HumMarker R22,HumMarker x,HumMarker y,HumMarker z,HumMarker Error,StemMarker R00,StemMarker R01,StemMarker R02,StemMarker R10,StemMarker R11,StemMarker R12,StemMarker R20,StemMarker R21,StemMarker R22,StemMarker x,StemMarker y,StemMarker z,StemMarker Error
1, 0.773794830, 0.486223012, 0.405991048, 0.562255383,-0.822406769,-0.086694531, 0.291736931, 0.295354456,-0.909755647, 2.095555782,11.758304596,40.685310364, 0.306049168,-0.622605264, 0.772796392, 0.123078853, 0.767545462, 0.633715808,-0.096324019,-0.152435869, 0.034496773,-0.987711132,140.950836182,-187.016754150,-1532.303466797, 0.121134482,,,,,,,,,,,,,,
2, 0.773836851, 0.482969642, 0.409776568, 0.560618162,-0.823356390,-0.088269629, 0.294760615, 0.298034489,-0.907905042, 2.033640146,11.742571831,40.682243347, 0.308132291,-0.622603714, 0.772825181, 0.122905716, 0.767585814, 0.633683860,-0.096212015,-0.152238429, 0.034438726,-0.987743616,140.954345703,-187.016845703,-1532.304443359, 0.121333592,,,,,,,,,,,,,,
3, 0.777820051, 0.478921682, 0.406976670, 0.557318032,-0.824913740,-0.094413385, 0.290504038, 0.300252050,-0.908546150, 2.041679621,11.706505775,40.629161835, 0.309996128,-0.622573912, 0.772837937, 0.122976579, 0.767585993, 0.633668542,-0.096311510,-0.152359575, 0.034434073,-0.987725079,140.955764771,-187.018554688,-1532.307128906, 0.121401303,,,,,,,,,,,,,,
4, 0.781088591, 0.475626558, 0.404573828, 0.554628968,-0.826116562,-0.099589571, 0.286857724, 0.302176625,-0.909066498, 2.044272900,11.647444725,40.619106293, 0.309248447,-0.622596920, 0.772853792, 0.122760333, 0.767593443, 0.633658528,-0.096318170,-0.152227983, 0.034262631,-0.987751365,140.954406738,-187.018615723,-1532.309448242, 0.121643126,,,,,,,,,,,,,,
5, 0.783297956, 0.472567409, 0.403886557, 0.552148461,-0.827390254,-0.102749377, 0.285615802, 0.303488761,-0.909020483, 2.030653000,11.567142487,40.621864319, 0.307312340,-0.622649610, 0.772756338, 0.123106144, 0.767598867, 0.633742750,-0.095718645,-0.151984811, 0.034896962,-0.987766623,140.953918457,-187.020538330,-1532.308105469, 0.122452512,,,,,,,,,,,,,,
6, 0.786131561, 0.469905943, 0.401479095, 0.549904525,-0.828309357,-0.107277863, 0.282138407, 0.305109710,-0.909563601, 2.037191629,11.525216103,40.610023499, 0.306212664,-0.622652769, 0.772760093, 0.123066157, 0.767587543, 0.633742929,-0.095808081,-0.152028978, 0.034808882,-0.987762868,140.951416016,-187.022384644,-1532.306030273, 0.122266650,,,,,,,,,,,,,,
7, 0.788724899, 0.467791200, 0.398853898, 0.547842205,-0.829209507,-0.110817201, 0.278894156, 0.305913299,-0.910293937, 2.032344341,11.472994804,40.681762695, 0.308179438,-0.622717559, 0.772771537, 0.122666076, 0.767584383, 0.633746326,-0.095811591,-0.151779637, 0.034492996,-0.987812281,140.951095581,-187.020797729,-1532.306274414, 0.121081933,,,,,,,,,,,,,,
8, 0.791227877, 0.466401458, 0.395509899, 0.546188116,-0.829861104,-0.114057384, 0.275021762, 0.306268185,-0.911352158, 2.054977655,11.364402771,40.725978851, 0.308742821,-0.622665107, 0.772753119, 0.123047836, 0.767558157, 0.633757293,-0.095948838,-0.152127236, 0.034702376,-0.987751484,140.950012207,-187.019485474,-1532.303466797, 0.121174529,,,,,,,,,,,,,,
9, 0.793487489, 0.464660943, 0.393023968, 0.544426084,-0.830583215,-0.117182918, 0.271988779, 0.306955665,-0.912030876, 2.061896563,11.255271912,40.746589661, 0.308088511,-0.622602284, 0.772789299, 0.123138376, 0.767664850, 0.633693516,-0.095515728,-0.151845515, 0.035060693,-0.987782180,140.947250366,-187.020339966,-1532.302246094, 0.122481950,,,,,,,,,,,,,,
10, 0.794738054, 0.463196605, 0.392224818, 0.543192744,-0.831112981,-0.119133644, 0.270800859, 0.307733715,-0.912122190, 2.109054089,11.169853210,40.770801544, 0.309166312,-0.622533262, 0.772817910, 0.123307586, 0.767605901, 0.633672476,-0.096127078,-0.152425349, 0.034809325,-0.987701833,140.949096680,-187.019836426,-1532.304931641, 0.121930175,,,,,,,,,,,,,,
