Number of frames: 3831
Frequency: 100
Units: mm

Frame,Digitizing Probe R00,Digitizing Probe R01,Digitizing Probe R02,Digitizing Probe R10,Digitizing Probe R11,Digitizing Probe R12,Digitizing Probe R20,Digitizing Probe R21,Digitizing Probe R22,Digitizing Probe x,Digitizing Probe y,Digitizing Probe z,Digitizing Probe Error,HumMarker R00,HumMarker R01,HumMarker R02,HumMarker R10,HumMarker R11,HumMarker R12,HumMarker R20,HumMarker R21,HumMarker R22,HumMarker x,HumMarker y,HumMarker z,HumMarker Error,StemMarker R00,StemMarker R01,StemMarker R02,StemMarker R10,StemMarker R11,StemMarker R12,StemMarker R20,StemMarker R21,StemMarker R22,StemMarker x,StemMarker y,StemMarker z,StemMarker Error
11, 0.653372288, 0.643485487, 0.398786932, 0.700867832,-0.713286161, 0.002662275, 0.286162347, 0.277757496,-0.917039752,20.844146729,35.964393616,73.312850952, 0.308147430,-0.687861383, 0.723183453, 0.062066894, 0.724121749, 0.689601421,-0.009875588,-0.049943283, 0.038150955,-0.998023093,169.639251709,-121.753021240,-1532.982299805, 0.132118076, 0.894547939, 0.399061948,-0.201329291,-0.316852570, 0.883859694, 0.344087750, 0.315259188,-0.244011298, 0.917098761,76.008316040,125.073310852,47.885498047, 0.093485512,
12, 0.653001726, 0.643054187, 0.400087595, 0.700667977,-0.713480473, 0.003172330, 0.287494659, 0.278257042,-0.916471422,20.838878632,35.966156006,73.317520142, 0.309878170,-0.687933087, 0.723118901, 0.062025264, 0.724061668, 0.689666331,-0.009750633,-0.049827602, 0.038202334,-0.998026967,169.640045166,-121.753051758,-1532.981689453, 0.132097676, 0.894605041, 0.398891747,-0.201413259,-0.316731006, 0.883981049, 0.343888074, 0.315219611,-0.243850172, 0.917155266,75.992874146,125.077774048,47.898303986, 0.092830770,
13, 0.652741730, 0.642638803, 0.401177704, 0.700291097,-0.713845670, 0.004077176, 0.288999140, 0.278279841,-0.915991127,20.826164246,35.936084747,73.320884705, 0.308251351,-0.687980175, 0.723057806, 0.062213726, 0.724029362, 0.689706206,-0.009316103,-0.049645275, 0.038635273,-0.998019338,169.639877319,-121.753738403,-1532.982055664, 0.132692680, 0.894597411, 0.398910850,-0.201408803,-0.316833764, 0.884037793, 0.343647331, 0.315137655,-0.243612915, 0.917246401,75.977897644,125.060127258,47.967071533, 0.093004838,
14, 0.652997911, 0.642607331, 0.400811106, 0.699927032,-0.714198709, 0.004736513, 0.289302468, 0.277445555,-0.916148484,20.833766937,35.941524506,73.334136963, 0.308497638,-0.687940121, 0.723090172, 0.062282301, 0.724052846, 0.689678431,-0.009548223,-0.049858984, 0.038527071,-0.998012960,169.641738892,-121.753318787,-1532.983642578, 0.131513998, 0.894589484, 0.398997843,-0.201271728,-0.316894442, 0.883946717, 0.343825698, 0.315099210,-0.243800983, 0.917209625,75.993034363,125.062088013,47.935909271, 0.093858518,
15, 0.652933240, 0.642519236, 0.401057631, 0.699862242,-0.714261115, 0.004895053, 0.289605021, 0.277488947,-0.916039705,20.850391388,35.960006714,73.283187866, 0.307926178,-0.687966228, 0.723074555, 0.062174428, 0.724027753, 0.689703286,-0.009654122,-0.049862556, 0.038374305,-0.998018622,169.644027710,-121.752120972,-1532.983032227, 0.133607954, 0.894577205, 0.398932129,-0.201456279,-0.316708654, 0.883931339, 0.344036222, 0.315320641,-0.243964046, 0.917090178,75.987098694,125.072189331,47.916587830, 0.092893116,
16, 0.652346492, 0.642941356, 0.401335925, 0.700062513,-0.714056253, 0.006012367, 0.290442020, 0.277038097,-0.915911257,20.812463760,35.950099945,73.328178406, 0.307925463,-0.687956631, 0.723099411, 0.061992031, 0.724062264, 0.689671636,-0.009319454,-0.049493037, 0.038474709,-0.998033106,169.646102905,-121.751670837,-1532.982666016, 0.133172080, 0.894433081, 0.399042845,-0.201876819,-0.316881776, 0.884066224, 0.343529999, 0.315555662,-0.243293509, 0.917187512,75.976051331,125.063468933,47.956161499, 0.092769749,
17, 0.651441157, 0.643676519, 0.401627839, 0.700615644,-0.713503361, 0.007109825, 0.291139275, 0.276755124,-0.915775299,20.852382660,35.934562683,73.347274780, 0.308474362,-0.687942445, 0.723065317, 0.062543511, 0.724040091, 0.689692318,-0.009508676,-0.050011177, 0.038742591,-0.997996926,169.647018433,-121.750923157,-1532.982177734, 0.133163989, 0.894592762, 0.398946315,-0.201359570,-0.317016602, 0.884124815, 0.343254685, 0.314967185,-0.243238822, 0.917404234,75.997009277,125.053283691,47.952075958, 0.092493221,
18, 0.649514556, 0.644392192, 0.403595597, 0.701606750,-0.712513506, 0.008509368, 0.293050706, 0.277638465,-0.914897859,20.843845367,35.946166992,73.352127075, 0.309451759,-0.687925518, 0.723102510, 0.062300101, 0.724071383, 0.689660490,-0.009438247,-0.049790736, 0.038616911,-0.998012900,169.647155762,-121.749588013,-1532.983398438, 0.133211955, 0.894651473, 0.398967892,-0.201055512,-0.316947848, 0.883957207, 0.343749404, 0.314869463,-0.243811801, 0.917285681,75.991165161,125.057670593,47.952232361, 0.093547501,
19, 0.647699594, 0.645445764, 0.404827118, 0.702991128,-0.711140633, 0.009079408, 0.293749273, 0.278709143,-0.914348125,20.858459473,35.958061218,73.312843323, 0.307177424,-0.687902927, 0.723125398, 0.062283780, 0.724075913, 0.689650714,-0.009793627,-0.050036073, 0.038361121,-0.998010457,169.645538330,-121.748992920,-1532.984252930, 0.132863715, 0.894720852, 0.398965836,-0.200750843,-0.316935837, 0.883859515, 0.344011754, 0.314684451,-0.244169340, 0.917254090,76.004631042,125.069267273,47.900524139, 0.093440674,
20, 0.646252632, 0.645863235, 0.406470597, 0.703790486,-0.710340977, 0.009734203, 0.295019656, 0.279779375,-0.913612008,20.851778030,35.974548340,73.296058655, 0.307175189,-0.687927961, 0.723125577, 0.062003668, 0.724068463, 0.689659417,-0.009731273,-0.049798347, 0.038200486,-0.998028457,169.641479492,-121.748939514,-1532.983764648, 0.133013785, 0.894499540, 0.399108946,-0.201451227,-0.316846311, 0.883838654, 0.344147831, 0.315402836,-0.244010985, 0.917049408,75.990760803,125.079307556,47.895927429, 0.092614055,
